types,name,address,city,state,phone,twitter_name,facebook_page_id
food,The Taj-Mahound,1661 La France Street NE,Atlanta,GA,(404) 377-9366,"",""
food,Corner Bakery Cafe,270 Peachtree St NW,Atlanta,GA,(404) 215-9000,"",""
food,Corner Cafe,3070 Piedmont Rd NE,Atlanta,GA,(404) 240-1978,cornercafe,cornercafeandbbc
food,Panera Bread,Lenox Square Mall,Atlanta,GA,(404) 848-9997,"",""
food,Bread Garden,549 Amsterdam Ave NE,Atlanta,GA,(404) 875-1166,"",""
food,Dr. Sweet's Cake Emporium,,Atlanta,GA,(678) 607-5959,"",""
food,Dinho Bakery & Cafe,5385 New Peachtree Rd,Atlanta,GA,(770) 451-4608,"",""
food,Capobianco's,Irwin Street Market,Atlanta,GA,(678) 863-5915,"",""
food,Confectioner's Counter,,Atlanta,GA,(678) 861-7926,"",""
food,All Yours Cupcakes,,Atlanta,GA,(404) 681-3047,"",24622999942
food,Highland Bakery Midtown,1180 Peachtree St NE,Atlanta,GA,(404) 835-3130,HighlandBakery1,118971674329
food,Atlantacake.com,www.atlantacake.com,Atlanta,GA,(404) 454-2691,"",""
food,Our Place Bakery,3387 Main Street,Atlanta,GA,(404) 767-3181,"",158148712927
food,Cinnabon,3393 Peachtree Rd NE,Atlanta,GA,(404) 240-0666,"",""
food,Piece of Cake,3220 Cobb Pkwy,Atlanta,GA,(770) 643-7770,pieceofcakeinc,""
food,Oriental Bakery,5199 Buford Hwy NE,Atlanta,GA,(404) 633-3646,"",""
food,Panaderia Del Valle,5781 Buford Hwy NE,Atlanta,GA,(770) 986-5090,"",""
food,Joli Kobe Bakery and Bistro,1545 Peachtree St NE,Atlanta,GA,(404) 870-0640,"",""
food,Panera Bread,1625 Mt Vernon Rd,Atlanta,GA,(770) 668-0076,"",""
food,La Mongerie Bakery & Bistro,265 Ponce de Leon,Atlanta,GA,(404) 817-7515,"",""
food,Cupcake Lounge,415-C Memorial Dr,Atlanta,GA,(404) 963-0822,"",""
food,Georgia French Bakery & Cafe,3512 Satellite Blvd,Duluth,GA,(770) 622-2682,"",""
food,Hansel and Gretel,1291 Old Peachtree Rd,Suwanee,GA,(770) 667-7884,"",""
food,Celso's Cakes Inc.,6070 Dawson Blvd,Norcross,GA,(770) 242-3040,Celsoscakes,71552393898
food,Brazilian Bakery Café,1260 Powers Ferry Rd,Marietta,GA,(770) 818-0088,"",""
food,Sally's Bakery - A Gluten Free Place,5920 Roswell Rd,Sandy Springs,GA,(404) 847-0211,sallysbakeryatl,110108582334971
food,White Windmill Bakery,3230 Steve Reynolds Blvd,Duluth,GA,(770) 622-1181,"",""
food,Jerusalem Bakery,585 Franklin Rd,Marietta,GA,(770) 419-1666,"",""
food,Dog City Bakery,4369 Roswell Rd,Marietta,GA,(770) 971-5200,"",""
food,Miss Mamie's,156 Roswell St SE,Marietta,GA,(678) 290-9811,"",""
food,White Windmill Bakery and Cafe,5881 Buford Hwy NW,Doraville,GA,(678) 887-5200,"",""
food,Panera Bread,3625 Spring Hill Pkwy SE,Smyrna,GA,(770) 319-9010,"",""
food,McEntyre's Bakery,1184 Concord Rd SE,Smyrna,GA,(770) 434-3115,"",""
food,Great Harvest Bread Co.,3894 Due West Rd,Marietta,GA,(770) 421-9998,gharvestwcobb,169446835658
food,Theo's Brother's Bakery,12280 Houze Rd,Alpharetta,GA,(770) 740-0360,"",""
food,La Suprema Bakery,461-C Windy Hill Rd,Marietta,GA,(770) 435-2488,"",""
food,City Cafe & Bakery,215 Glynn St S,Fayetteville,GA,(770) 461-6800,"",""
food,Blue Eyed Daisy,9065 Selborne Ln,Palmetto,GA,(770) 463-8379,"",273690848328
food,Cuzi Fresh Cafe,4075 Old Milton Pkwy,Alpharetta,GA,(678) 867-9854,"",""
food,Publix Super Markets,885 Woodstock Rd,Roswell,GA,(770) 552-4580,"",""
food,Party Chic by Kelly Kakes,953 Canton St,Roswell,GA,(770) 643-0020,"",249833678654
food,Bill Rhodes Bakery,2335 Scenic Hwy S,Snellville,GA,(770) 979-2253,"",BillRhodesBakery
food,Gokul Sweets,763 Dekalb Industrial Way,Decatur,GA,(404) 299-2062,"",""
food,Best Dang Bakery Around,9539 Hwy 92,Woodstock,GA,(770) 928-2378,"",""
food,Fancy Pantry,10595 Old Alabma Cnnctr Rd,Alpharetta,GA,(770) 650-6544,"",""
food,Nam's Bits Cookies & Bakery,,Roswell,GA,,"",""
food,Rhodes Bakery,880 Holcomb Bridge Rd,Roswell,GA,(770) 649-1119,"",""
food,No.1 Hongkong Bakery,5494 Jimmy Carter Blvd,Norcross,GA,(770) 837-0270,"",""
food,Sabores Bakery,34 Powder Springs St,Marietta,GA,(678) 891-8148,"",""
food,Sweet N' Sinful,4b Pine St,Avondale Estates,GA,(404) 298-9100,"",""
food,Vincent Bakery Cafe,10900 Medlock Bridge Rd,Johns Creek,GA,(770) 476-7534,"",""
food,Hansel & Gretel Bakery,2605 Pleasant Hill Rd,Duluth,GA,(770) 623-5555,"",""
food,Panaderia Mexican Bakery,1098 Herrington Rd,Lawrenceville,GA,,"",""
food,Theo's Brothers Bakery West,3625 Dallas Hwy SW,Marietta,GA,(770) 419-0345,"",""
food,Hot Breads,1076 Oaktree Rd,Decatur,GA,(404) 929-0010,"",""
food,Panera Bread,1263 N Peachtree Pkwy,Peachtree City,GA,(770) 486-1555,"",""
food,Sweet Hut Bakery & Cafe,5150 Buford Hwy,Doraville,GA,(404) 996-1993,"",""
food,The Village Corner,6655 James B Rivers Dr,Stone Mountain,GA,(770) 498-0329,"",107940692555
food,Atlanta Bread,180 Woodstock Sq Ave,Woodstock,GA,(678) 445-2794,"",""
food,Patio Cafe & Bakery the,5950 State Bridge Rd,Duluth,GA,(770) 418-9300,"",""
food,Happiness Cupcakes,,Norcross,GA,(404) 405-5789,"",""
food,Pan & Cafe Bakery,34 Powder Springs St SE,Marietta,GA,(678) 766-0204,"",""
food,"Pretty Cakes by Meg, LLC",,Marietta,GA,(770) 552-4231,"",""
food,Linda's All Occasions Cakes,725 Lanier Ave E,Fayetteville,GA,(770) 460-2922,"",""
food,Local Boy Bakery,215 Laredo Dr,Decatur,GA,,"",""
food,Sweet Muffin Muffin,Laredo Dr,Decatur,GA,(678) 687-9250,"",""
food,Amazing Cakes,669 Veterans Memorial Hwy SW,Mableton,GA,(770) 745-6446,"",""
food,Sweet Dreams Bakery School of Cake Decorating & Sugar Arts,2088 Idlewood Rd,Tucker,GA,(770) 270-4118,"",""
food,Icing Cake Design,367 N Clarendon Rd,Scottdale,GA,(404) 536-4790,"",""
food,Gloria the Cake Lady,3000 Johnson Ferry Rd,Marietta,GA,(770) 674-4343,gloriacakelady,207015359320256
food,Something Delightful Bakery Cafe,277 Hwy 74 N,Peachtree City,GA,(678) 519-0038,"",111241408388
food,La Churreria,5730 Buford Hwy NE,Norcross,GA,(678) 646-0421,"",""
food,Panera Bread,6575 Sugarloaf Pkwy,Duluth,GA,(770) 622-8914,"",""
food,Panera Bread,5958 State Bridge Rd,Duluth,GA,(770) 476-5607,"",""
food,Cakes From the Heart,901 Milford Church Rd SW,Marietta,GA,(770) 435-1840,"",249416150410
food,Panera Bread,3384 Cobb Pkwy,Acworth,GA,(770) 974-1869,"",""
food,Sunrise Biscuit Company,4017 Canton Rd,Marietta,GA,(770) 516-9556,"",""
food,White Windmill Bakery & Cake,2550 Pleasant Hill Rd,Duluth,GA,(678) 584-0000,"",""
food,Bakery Cafe Maum II,3182 Steve Reynolds Blvd,Duluth,GA,(770) 813-8874,"",""
food,Panaderia,1630 Pleasant Hill Rd,Duluth,GA,,"",""
food,Sweet Teresa Dessert Shop the,7438 Douglas Blvd,Douglasville,GA,(678) 838-3415,"",""
food,Pierson Bell Foods,34 Powder Springs St,Marietta,GA,(770) 367-4124,"",""
food,Incredible Southern Poundcakes,1490 Hudson Bridge Rd,Stockbridge,GA,(770) 474-0580,"",""
food,E'Vans Bake Shop,1613 Whiteway,East Point,GA,(404) 228-6780,"",""
food,Masada Bakery,252 Rio Cir,Decatur,GA,(404) 377-4555,"",""
food,Panera Bread,2100 Roswell Rd,Marietta,GA,(770) 565-5570,"",""
food,Earthgrains Company,3310 Panthersville Rd,Decatur,GA,(404) 244-4500,"",""
food,Jillys Cupcakery,10624-10628 Alpharetta Hwy,Roswell,GA,,"",""
food,Sweet Flavors Bakery,7163 Mount Zion Blvd,Jonesboro,GA,(678) 334-7903,"",""
food,Sister's Sweet Creations,2000 Shakerag Hill,Peachtree City,GA,(770) 487-8730,"",""
food,White Wind Mill,3230 Steve Reynolds Blvd,Duluth,GA,(770) 622-1181,"",""
food,Dunkin'donuts,2704 Candler Rd,Decatur,GA,(404) 241-8226,200216771976900609,""
food,Bernhard's Bread Bakery,1592 Atlanta Rd SE,Marietta,GA,(770) 218-1153,"",108771002495543
food,Angel Bakery,5495 Jimmy Carter Blvd,Norcross,GA,(770) 242-2778,"",""
food,Dulce Romanian Bakery,1860 Atkinson Rd,Lawrenceville,GA,(678) 682-8281,"",""
food,Heavenly Cheesecakes,4404 Sentry Drive,Atlanta,GA,(770) 934-7170,"",""
food,Cobblestone Mill-Breads International,165 Bailey Street SW,Atlanta,GA,(404) 653-9700,"",""
food,La Sultana Bakery,3648 Shallowford Rd NE,Atlanta,GA,(770) 986-1208,"",""
food,La Suriana Bakery,215 Northwood Dr NE,Atlanta,GA,(404) 252-4616,"",""
food,Christine's Cakes,,Atlanta,GA,(404) 275-4491,"",""
food,Johnny Cakes,323 Walker St,Atlanta,GA,(678) 705-9759,"",""
food,Cakes Unlimited,5495 Old National Hwy Ste C1,Atlanta,GA,(404) 767-6990,"",""
food,Tia Maria,5025 Winters Chapel Road,Atlanta,GA,(770) 698-0033,"",""
food,Flowers Specialty Baked Foods,5055 S Royal Atlanta Drive,Atlanta,GA,(770) 723-6170,"",""
food,Piece of Cake,3215 Roswell Rd,Atlanta,GA,(770) 643-7770,pieceofcakeinc,""
food,Bailey Street Baking,165 Bailey Street SW,Atlanta,GA,(404) 584-9540,"",""
food,Red's Bakery Express,209 Edgewood Avenue SE,Atlanta,GA,(404) 522-2474,"",""
food,The Ultimate Cupcake,,Atlanta,GA,(404) 827-8477,"",""
food,Atlanta Cake Ball,,Decatur,GA,(404) 437-2205,"",""
food,Piece of Cake,1155 Mount Vernon Hwy,Atlanta,GA,(770) 642-4997,pieceofcakeinc,""
food,The Grooovy Gourmet,Fulton Industrial & Campcreek Blvd,Atlanta,GA,(404) 435-4361,"",""
food,Atlanta Bread Company,220 Sandy Springs Cir NE,Atlanta,GA,(404) 843-0040,"",""
food,Moms Bakery,5585 Westfield Drive SW,Atlanta,GA,(404) 344-4189,"",""
food,Zion Rice Cake Bakery,5302 Buford Hwy NE Suite A1,Atlanta,GA,(770) 458-4117,"",""
food,La Sultana Restaurant & Sandwich Shop,3648 Shallowford Road NE,Atlanta,GA,(770) 458-9209,"",""
food,Buckhead Bakehouse,3221 B Cains Hill Pl,Atlanta,GA,(404) 660-9365,"",""
food,Palace Catering,2869 N Druid Hills Rd NE,Atlanta,GA,(404) 315-9017,"",""
food,Dinho Bakery and Company,5389 New Peachtree Road,Atlanta,GA,(770) 451-4608,"",""
food,Chocolate Nirvana,,Atlanta,GA,(404) 745-9292,"",""
food,Hubbard G Baker MD III,,Atlanta,GA,(404) 778-2020,"",""
food,Hardright Bakery & Catering,,Atlanta,GA,(404) 622-0401,"",""
food,MattyCakes,1830 Peidmont Ave NE,Atlanta,GA,(404) 917-2253,"",""
food,Nakombi,240 Blvd SE,Atlanta,GA,(404) 588-0001,"",""
food,Simone's Bakery,2899A N Druid Hills Rd NE,Atlanta,GA,(404) 321-5108,"",""
food,Blue Bakery,,Atlanta,GA,(770) 891-0636,"",""
food,La Petite France Bakery,269 Armour Dr NE,Atlanta,GA,(678) 702-0225,"",""
food,Pastries by Martin,3942 Shirley Dr SW,Atlanta,GA,(404) 691-7150,"",""
food,Chef B J's Bakery,4226 Old Dixie Rd,Atlanta,GA,(770) 460-2210,"",""
food,Mrs Rhodes Bakery,1218 Rockbridge Rd SW,Atlanta,GA,(770) 921-0681,"",""
food,Flowers Bakery of Atlanta Llc,1039 Grant St SE,Atlanta,GA,(404) 622-8146,"",""
food,Dough Bakery,100 Hurt St,Atlanta,GA,(404) 380-1400,doughbakery,""
food,Euro Coffee & Bakery,2550 Pleasant Hill Road,Atlanta,GA,(770) 623-4258,"",""
food,Los Andes Bakery,5241 New Peachtree Rd Ste J,Atlanta,GA,(770) 457-3193,"",""
food,Original's Cakes and Catering,,Atlanta,GA,(770) 471-3259,"",""
food,Cookie Dough,2137 Manchester St NE,Atlanta,GA,(404) 875-4149,"",""
food,Angel Cakes,790 Ponce De Leon Ave NE,Atlanta,GA,(404) 881-8500,"",""
food,Newcentury Bakery,5150 Buford Hwy NE,Atlanta,GA,(770) 455-6867,"",""
food,Koryo Bakery,5268 Buford Hwy NE,Atlanta,GA,(770) 452-8880,"",""
food,Salem Baking Company,250 Spring Street NW,Atlanta,GA,(404) 688-7222,"",""
food,Pepperidge Farm,5101 Buffington Road,Atlanta,GA,(404) 684-1167,"",""
food,Lulu's Bakery,1000 Northfield Ct,Roswell,GA,(770) 751-8711,"",""
food,Oh My! Yummy Sweetness,,Acworth,GA,(888) 400-7176,"",""
food,Just Cakes By Soni,302 Brookside Dr,McDonough,GA,(678) 656-7078,"",""
food,Kokopelli Bakery,12635 Crabapple Rd,Milton,GA,(678) 393-0042,"",""
food,Brenda Bakes,,Duluth,GA,(770) 744-3505,"",""
food,Nazifa's Bakery,3711 N Decatur Rd,Decatur,GA,(678) 698-8871,"",""
food,Kalonji Bakery,933 Main St,Stone Mountain,GA,(770) 710-0532,"",Kalonjibakery
food,Flowers Frozen Bakery Dist Inc,2900 Rolling Pin Ln,Suwanee,GA,(770) 271-5742,"",""
food,Chocolate Chips Company,1255 Johnson Ferry Rd,Marietta,GA,(770) 971-8566,"",""
food,Flowers Specialty Baked Foods,5055 S Royal Atlanta Dr,Tucker,GA,(770) 723-6170,"",""
food,Special Touch Bakery,5055 S Royal Atlanta Dr,Tucker,GA,(770) 723-6170,"",""
food,Heavenly Cheesecakes Inc,4404 Sentry Dr,Tucker,GA,(770) 934-7170,"",""
food,Panarama Inc,1300 Shiloh Rd NW,Kennesaw,GA,(770) 427-4896,"",""
food,Coffee Bean Cafe the,2893 N Main St NW,Kennesaw,GA,(770) 429-8515,"",""
food,My Bakery,9539 Highway 92,Woodstock,GA,(770) 924-6000,"",""
food,Middle East Baking Company,6866 Jimmy Carter Blvd,Norcross,GA,(770) 448-9190,"",""
food,Simply Baked Breads,3635 Burnette Park Dr,Suwanee,GA,(678) 827-3237,share,232151833538709
food,Saint Louis Bread Plant,3105 Gateway Dr Ste G,Norcross,GA,(770) 447-8544,"",""
food,Glorie's & Rosa's Bakery,1015 Alpharetta St,Roswell,GA,(678) 822-0378,"",""
food,Flour Child Cakery,6129 Ridge Rd,Hiram,GA,(404) 936-9789,"",""
food,The Cheesecake Boutique,1572 Hwy 85N,Fayetteville,GA,(404) 725-4898,"",""
food,The Dunwoody Bakery,2492 Mt. Vernon Rd,Dunwoody,GA,(770) 393-8787,"",""
food,My Sweet Cakery,6134 Narcissa Pl,Duluth,GA,(678) 677-5467,"",""
food,Atlanta's Best Cakes,2456 Lehaven Dr,Tucker,GA,(770) 493-4200,"",""
food,Pure Knead Bakery,186 Rio Circle suite C,Decatur,GA,(404) 377-5567,"",""
food,Cupcakes and More,929 Senoia Rd,Tyrone,GA,(770) 716-8635,"",""
food,Sweet Shack Shoppe,,Stone Mountain,GA,(678) 632-2535,"",""
food,Little Alfies Sweet Treats,1572 Hwy 85 N,Fayetteville,GA,(678) 900-7214,"",""
food,Flowers Frozen Bakery,2900 Rolling Pin Ln,Suwanee,GA,(770) 831-9260,"",""
food,Flowers Baking Co of Villa Rica,2601 Stone Mountain Lithonia Rd,Lithonia,GA,(770) 482-8451,"",""
food,La Guadalupana Bakery Pasteleria,2728 Summers St NW,Kennesaw,GA,(770) 795-9076,"",""
food,Plaza German Bakery,215 Glynn St S,Fayetteville,GA,(770) 461-6800,"",""
food,Hostess Cake,6857 Highway 85,Riverdale,GA,(770) 997-5829,"",""
food,Sweet Confessions Desserts & More,6670 James B Rivers Dr,Stone Mountain,GA,(678) 580-1319,"",""
food,La Espiga Bakery,1015 Alpharetta St,Roswell,GA,(770) 518-7170,"",""
food,Village Tavern the,6655 James B Rivers Dr,Stone Mountain,GA,(770) 498-0329,"",""
food,Merita Bakery,4174 Old Austell Rd,Powder Springs,GA,(770) 439-6386,"",""
food,Dunkin'donuts,296 Southfield Pkwy,Forest Park,GA,(404) 608-0777,200216771976900609,""
food,Colonial Baking Company,6007 Old Dixie Hwy,Forest Park,GA,(404) 363-4031,"",""
food,Great American Cookie Co,3333 Buford Dr,Buford,GA,(770) 614-4555,"",""
food,Evelyn's Ultimate Pecan Pies and More,90 Glenda Trl,Newnan,GA,(240) 793-4252,"",""
food,Confection Perfection,3894 Due West Rd,Marietta,GA,(678) 898-6625,"",292115034202
food,Cakes By C.,216 J West Broad Street,Fairburn,GA,(770) 774-2800,"",""
food,Cake in the Box,2730 Peachtreee Industrial Blvd,Duluth,GA,(404) 932-3550,"",""
food,Chez Carmelle,560 Windy Hill Rd,Smyrna,GA,,"",""
food,Dream Cakes,3273 Westbrook Trce,Lawrenceville,GA,(770) 985-0234,"",""
food,Jaqbon Bakery Cafe & Restaurant,4475 Roswell Rd,Marietta,GA,(770) 321-9824,"",""
food,Dolly Madison Cake Co,1892 Canton Rd,Marietta,GA,(770) 427-3218,"",""
food,La Suprema Bakery,5345 Floyd Rd SW,Mableton,GA,(770) 941-9390,"",""
food,Wonder Hostess Bakery,6857 Highway 85,Riverdale,GA,(770) 997-5829,"",""
food,Churreria La,5730 Buford Hwy,Norcross,GA,(678) 646-0421,"",""
food,Bel's Bakery,4959 Buford Hwy Frnt,Norcross,GA,(770) 729-1072,"",""
food,Martas Bakery,10479 Alpharetta St Ste 3,Roswell,GA,(678) 277-9135,"",""
food,Saint Louis Bread,3105 Gateway Dr Ste G,Norcross,GA,(770) 447-8544,"",""
food,Tia Maria Inc,1750 Young Ct Ste C,Norcross,GA,(770) 446-8130,"",""
food,Croissant Bakery Llc,6514 Warren Dr Ste 140,Norcross,GA,(770) 840-7511,"",""
food,Heavenly Delight Cupcake Events,,Jonesboro,GA,(404) 468-3984,"",""
food,Kroger Co the,6678 Covington Hwy,Lithonia,GA,(770) 593-7110,"",""
food,Bumble Bee Bakery,1948 Hiram Douglasville Hwy,Hiram,GA,(770) 485-2164,"",""
food,Sugar Plum Visions,137 Church St NE,Marietta,GA,(678) 354-7586,"",""
food,Perfect Wedding Cake,869 Pickens Industrial Dr,Marietta,GA,(770) 971-1700,"",""
food,Danish Delight Bakery,1815 Hembree Rd,Alpharetta,GA,(770) 777-2253,"",""
food,Vanille Bakery,5495 Jimmy Carter Blvd,Norcross,GA,(678) 205-2556,"",""
food,Cupcakes and More,929 Senoia Rd,Tyrone,GA,(770) 716-8635,"",""
food,Stone Mountain Bakery,975 1/2 Main St,Stone Mountain,GA,(678) 805-8617,"",""
food,Grand Bakery & Cafe,439 W Pike St,Lawrenceville,GA,(770) 277-3377,"",""
food,Catie J's Cake Pops,1098 Basswood Ct.,Riverdale,GA,(770) 630-2971,"",""
food,Southern Sweets Bakery,186 Rio Cir Ste A,Decatur,GA,(404) 373-8752,"",""
food,Publix Super Markets,3045 Panola Rd,Lithonia,GA,(770) 322-1890,"",publix
food,Tia Maria Inc,2500 S Cobb Dr SE,Smyrna,GA,(770) 431-9040,"",""
food,Great American Cookie Co the,2315 Southlake Mall,Morrow,GA,(770) 961-8444,"",""
food,The Baking Grounds,3131 Lawrenceville Suwanee Rd,Suwanee,GA,(678) 933-5453,www.twitter.com,""
food,Pan Del Itacate Bakery,197 N Norcross Tucker Rd,Norcross,GA,(678) 969-0896,"",""
food,Josefina Bakery,Pleasanthill Rd,Lilburn,GA,(770) 374-4795,JosefinaBakery,227141220457
food,Kalonji Bakery,4757 Stone Mountain Hwy,Lilburn,GA,(770) 710-0532,"",Kalonjibakery
food,Aunt Kimmy's Creations,1055 Canton St,Roswell,GA,(770) 992-7774,"",240531465129
food,It Takes The Cake,313 Patterson Road,Lawrenceville,GA,(678) 551-2087,"",""
food,Mesha's Cakes,854 Baltimore Pl,Marietta,GA,(404) 494-0348,"",""
food,Mega European Bakery,1190 Five Forks Trickum Rd,Lawrenceville,GA,(770) 962-7385,"",""
food,Hearts in the Mix,,Tucker,GA,,"",""
food,Dolly Madison Thrift Store,1162 West Ave SW,Conyers,GA,(770) 483-4530,"",""
food,Colonial Baking Company,3212 Glenwood Rd,Decatur,GA,(404) 284-7477,"",""
food,Bestfoods Baking Company,1611 Roswell Rd,Marietta,GA,(770) 578-6670,"",""
food,For Heaven's Cakes Inc,4961 Lower Roswell Rd,Marietta,GA,(770) 971-9030,"",""
food,La Promesa Bakery,6230 S Norcross Tucker Rd,Tucker,GA,(678) 406-0563,"",""
food,Inter-Latin Bakery,3973 Lawrenceville Hwy,Tucker,GA,(770) 496-1515,"",""
food,Cakes By Caressa,1400 Mall of Georgia Blvd,Buford,GA,(770) 815-6227,"",""
food,Cornerstone Cake Co,330 Franklin Rd SE,Marietta,GA,(770) 218-2549,"",""
food,Engelman's Bakery,6185 Brook Hollow Pkwy,Norcross,GA,(770) 248-1444,"",""
food,Bagel World,6190 Regency Pkwy Ste 306,Norcross,GA,(770) 662-8522,"",""
food,Cake Shoppe the,1255 Grimes Bridge Rd,Roswell,GA,(770) 998-1731,"",""
food,Rhodes Bakery Mrs,1218 Rockbridge Rd,Stone Mountain,GA,(770) 921-0681,"",""
food,Nikki's Peace Of Cake,2929 Turner Hill Rd,Lithonia,GA,(770) 482-4900,"",""
food,Hop City,1000 Marietta St,Atlanta,GA,(404) 350-9998,"",""
food,Total Wines & More,Perimeter Square Center,Atlanta,GA,(770) 395-1678,totalwine,TotalWineAndMore
food,Ale Yeah Beer,906 W College Ave,Decatur,GA,(404) 371-4331,AleYeahBeer,""
food,Green's Beverage Stores,737 Ponce De Leon Ave NE,Atlanta,GA,(404) 872-1109,"",""
food,Cellar 13 Wine Merchant,3765 Roswell Rd,Atlanta,GA,(404) 816-4071,"",""
food,Toco Giant Package Store,2941 N Druid Hills Rd NE,Atlanta,GA,(404) 320-1904,"",""
food,International Cafe,3066 Buford Hwy NE,Atlanta,GA,(404) 633-2428,"",""
food,Cost Plus World Market,3330 Piedmont Road NE,Atlanta,GA,(404) 814-0801,worldmarket,""
food,Pitch & Putt Liquor Store,1890 Johnson Rd NE,Atlanta,GA,(404) 875-6073,"",""
food,Wine Shoe,339 Nelson St,Atlanta,GA,(404) 577-2000,wineshoe,""
food,Highland Wine & Crystal,1402-6 N Highland Ave,Atlanta,GA,(404) 853-4731,highlandwine,""
food,Room,400 W Peachtree St NW,Atlanta,GA,(404) 418-1250,"",""
food,Royal Package Store,5325 Roswell Rd,Atlanta,GA,(404) 693-9160,"",""
food,The Vineyard Wine Market,2022 Powers Ferry Rd SE,Atlanta,GA,(770) 226-0099,"",""
food,Hillside Liquor,2150 Powers Ferry Road SE,Atlanta,GA,(770) 563-9996,"",""
food,Soiree,1100 Abernathy Rd NE,Atlanta,GA,(770) 351-6067,"",""
food,Sherlock's Purveyor of Fine Wines Spirits & Beers,135 Ernest W Barrett Pkw,Atlanta,GA,(770) 426-6744,"",""
food,Tobacco & Rum Inc,2810 Paces Ferry Rd SE,Atlanta,GA,(770) 438-7077,"",""
food,Atlantic Wine,3906 Roswell Rd NE,Atlanta,GA,(404) 846-5770,"",""
food,Green's Discount Beverage Stores,737 Ponce De Leon,Atlanta,GA,(404) 872-1109,"",""
food,Sherlock's Wine Merchant,180 W Ponce De Leon Ave NE,Decatur,GA,(404) 377-4005,SherlocksDecatr,142685609068
food,Atlanta Package Beer & Wine,2655 Donald Lee Hollowell,Atlanta,GA,(404) 799-5219,"",""
food,Sherlock's Beer & Wine Warehouse,3401 Northside Pkwy NW,Atlanta,GA,(404) 233-1514,"",""
food,Kilroy's Package Store,4877 Old National Hwy,Atlanta,GA,(404) 768-3159,"",""
food,Tom's Folly,1954 Howell Mill Rd,Atlanta,GA,(404) 549-7731,"",""
food,Therapy Lounge,3145 Briarcliff Rd Ne,Atlanta,GA,(404) 320-2040,therapylounge,""
food,Parman's Wine & Sprits,6623 Roswell Rd NE,Atlanta,GA,(404) 459-6677,"",""
food,Pour Bistro,1418 Dresden Ave,Atlanta,GA,(404) 254-5277,"",205039432911367
food,Hinton's Savvy Cellar,6690 Roswell Rd,Atlanta,GA,(404) 236-0480,"",""
food,Yeah! Burger,1017 N Highland Ave,Atlanta,GA,,"",""
food,Cambridge Bottle Shop  /Cambridge  Package Store,2036 Johnson Ferry Rd NE,Atlanta,GA,(770) 457-5334,"",""
food,Jax Fine Wine and Spirits,5901 Roswell Rd NE,Atlanta,GA,(404) 252-1443,"",""
food,Le Caveau Fine Wines,5256 Peachtree Rd,Atlanta,GA,(770) 837-0710,"",LeCaveauWine
food,Beverage World Package Store,6731 Peachtree Industrial,Atlanta,GA,(770) 441-0001,"",""
food,Cambridge Bottle Shop,4498 Chamblee-Dunwoody Rd NE,Atlanta,GA,,"",""
